Booking ID,Booking Status,DateTime,Vehicle Type,Pickup Location,Drop Location,Booking Value,Avg VTAT
"""CNR4640449""",Completed,2024-12-12 21:58:57,Auto,Jahangirpuri,Botanical Garden,956.0,3.3
"""CNR5600232""",Completed,2024-11-06 20:22:05,Auto,Noida Film City,Manesar,751.0,8.9
"""CNR2356850""",Completed,2024-12-27 04:41:07,Auto,Anand Vihar ISBT,Munirka,961.0,3.4
"""CNR2152298""",Completed,2024-12-25 05:03:09,Auto,Meerut,Akshardham,2576.0,9.2
"""CNR7785578""",Completed,2024-07-19 21:07:54,Bike,Indraprastha,Kanhaiya Nagar,50.0,13.8
"""CNR4083802""",Completed,2024-11-02 09:58:05,Go Sedan,Noida Sector 62,Ashok Vihar,855.0,11.5
"""CNR3739973""",Completed,2024-09-24 18:55:56,Bike,Udyog Vihar,Rohini,457.0,12.2
"""CNR4721010""",Completed,2024-05-05 13:47:57,Go Sedan,Malviya Nagar,Rohini,589.0,7.0
"""CNR5418205""",Completed,2024-11-23 20:16:13,Premier Sedan,IMT Manesar,Bhikaji Cama Place,156.0,5.6
"""CNR1321193""",Completed,2024-09-23 20:20:40,Go Mini,Lok Kalyan Marg,Barakhamba Road,362.0,3.7
"""CNR4697109""",Incomplete,2024-03-08 08:54:12,Auto,Huda City Centre,INA Market,780.0,8.4
"""CNR5034253""",Completed,2024-05-05 19:45:13,Premier Sedan,Palam Vihar,IFFCO Chowk,420.0,6.5
"""CNR9450616""",Completed,2024-02-08 19:08:24,Go Sedan,Bhiwadi,Sohna Road,149.0,6.8
"""CNR4634607""",Completed,2024-03-26 22:04:14,Go Sedan,Moolchand,Paharganj,726.0,7.1
"""CNR1406627""",Completed,2024-07-11 11:51:11,Go Sedan,DLF Phase 3,Model Town,324.0,14.9
"""CNR6292711""",Completed,2024-03-09 16:50:43,Go Mini,Botanical Garden,Chirag Delhi,618.0,9.2
"""CNR4330870""",Completed,2024-03-21 20:36:10,Bike,Ardee City,Manesar,67.0,8.0
"""CNR8046560""",Completed,2024-11-06 00:34:29,Go Mini,Gurgaon Railway Station,MG Road,184.0,3.2
"""CNR3646408""",Completed,2024-05-18 17:43:15,Premier Sedan,Peeragarhi,Saket A Block,251.0,10.4
"""CNR7962519""",Completed,2024-07-17 10:11:28,Go Mini,Govindpuri,Paschim Vihar,179.0,2.0
"""CNR1501603""",Completed,2024-09-11 18:35:05,eBike,Noida Extension,Vishwavidyalaya,292.0,10.2
"""CNR4614743""",Completed,2024-01-09 06:18:21,Go Mini,Lal Quila,Pataudi Chowk,173.0,6.2
"""CNR9803261""",Completed,2024-10-10 04:22:04,Go Sedan,Ambience Mall,Sikanderpur,607.0,7.8
"""CNR9008260""",Completed,2024-06-19 21:23:26,Bike,Tilak Nagar,Rajiv Chowk,108.0,3.4
"""CNR7563223""",Completed,2024-12-23 13:01:47,Premier Sedan,Kadarpur,Golf Course Road,191.0,6.0
"""CNR8822252""",Completed,2024-09-13 12:40:50,eBike,INA Market,Greater Kailash,62.0,4.8
"""CNR1953807""",Completed,2024-11-15 02:03:38,Bike,Vaishali,Aya Nagar,1225.0,13.3
"""CNR9162176""",Completed,2024-04-12 17:40:41,Bike,Qutub Minar,Maidan Garhi,456.0,3.7
"""CNR5623388""",Completed,2024-04-09 17:47:06,Premier Sedan,Nehru Place,Gurgaon Railway Station,316.0,13.6
"""CNR2284428""",Completed,2024-06-14 22:00:31,Go Mini,Central Secretariat,Arjangarh,989.0,5.0
"""CNR1579402""",Completed,2024-10-12 17:07:28,Go Mini,Jahangirpuri,Mandi House,532.0,3.3
"""CNR9580669""",Completed,2024-08-23 14:48:33,Auto,Rohini,Manesar,314.0,10.2
"""CNR5300924""",Completed,2024-08-25 22:47:42,Bike,Dwarka Sector 21,Hauz Rani,573.0,11.3
"""CNR6906339""",Completed,2024-12-15 11:21:29,Uber XL,Tughlakabad,Connaught Place,831.0,4.5
"""CNR8731644""",Completed,2024-11-09 08:00:19,Go Mini,Palam Vihar,Rajouri Garden,1600.0,13.2
"""CNR6052753""",Incomplete,2024-08-16 22:35:57,Go Mini,Okhla,Qutub Minar,344.0,7.2
"""CNR3972209""",Completed,2024-08-09 09:12:30,Go Mini,Lajpat Nagar,Nawada,332.0,7.8
"""CNR1258138""",Completed,2024-10-30 21:13:06,Go Sedan,IIT Delhi,Nawada,335.0,11.3
"""CNR2355385""",Completed,2024-07-10 14:40:30,Go Mini,Greater Noida,Chirag Delhi,289.0,5.3
"""CNR3028800""",Completed,2024-05-08 05:32:30,Auto,Hauz Khas,Mansarovar Park,774.0,4.8
"""CNR3282553""",Completed,2024-12-11 12:03:55,Go Sedan,Okhla,Chhatarpur,98.0,12.9
"""CNR5795388""",Completed,2024-01-12 04:48:14,Go Sedan,Malviya Nagar,Ashok Vihar,652.0,7.0
"""CNR1255399""",Completed,2024-11-29 22:50:51,Premier Sedan,Azadpur,Lajpat Nagar,454.0,11.1
"""CNR7473145""",Completed,2024-10-19 10:00:12,Go Sedan,Noida Sector 18,Meerut,289.0,12.6
"""CNR3145657""",Completed,2024-12-13 17:04:47,Auto,Delhi Gate,Udyog Vihar Phase 4,706.0,12.0
"""CNR2888541""",Completed,2024-03-02 18:54:23,Auto,Jasola,Central Secretariat,584.0,4.0
"""CNR7822955""",Completed,2024-02-19 18:36:52,Go Mini,Yamuna Bank,Vaishali,410.0,12.5
"""CNR6880662""",Incomplete,2024-03-05 17:53:41,Premier Sedan,Saket A Block,Satguru Ram Singh Marg,676.0,5.0
"""CNR6465287""",Incomplete,2024-04-22 18:11:05,Go Sedan,Jahangirpuri,Rajiv Nagar,412.0,2.0
"""CNR9148964""",Completed,2024-01-29 09:42:06,Bike,Civil Lines Gurgaon,Chirag Delhi,794.0,10.6
"""CNR5273738""",Completed,2024-12-17 18:36:20,Go Mini,Chandni Chowk,Mundka,621.0,5.0
"""CNR1196386""",Completed,2024-06-02 18:26:29,eBike,Inderlok,Delhi Gate,137.0,2.8
"""CNR1489347""",Completed,2024-09-17 16:24:01,eBike,Udyog Vihar,Badshahpur,227.0,7.9
"""CNR4677528""",Completed,2024-09-13 12:51:51,Bike,Faridabad Sector 15,Delhi Gate,948.0,12.6
"""CNR1942548""",Completed,2024-12-04 09:02:45,Go Mini,Moti Nagar,Munirka,805.0,3.6
"""CNR1016744""",Completed,2024-07-23 17:08:27,Auto,Botanical Garden,Golf Course Road,676.0,3.2
"""CNR3600538""",Completed,2024-12-04 12:49:31,Go Mini,Indraprastha,Ghaziabad,909.0,5.4
"""CNR7610995""",Completed,2024-08-11 06:55:44,Auto,Lok Kalyan Marg,Anand Vihar,179.0,6.3
"""CNR9087001""",Completed,2024-04-19 15:01:38,Go Sedan,Shastri Nagar,Panipat,397.0,11.9
"""CNR3924951""",Completed,2024-06-04 07:57:42,Premier Sedan,Sultanpur,Green Park,460.0,6.2
"""CNR6733292""",Completed,2024-02-28 15:22:35,Bike,Bhiwadi,IFFCO Chowk,313.0,6.0
"""CNR7890530""",Completed,2024-05-07 18:07:26,eBike,Panchsheel Park,Govindpuri,257.0,10.3
"""CNR9256575""",Completed,2024-08-17 14:09:18,Go Mini,Ghitorni,South Extension,107.0,7.9
"""CNR4412316""",Completed,2024-04-05 09:06:57,eBike,Vasant Kunj,Netaji Subhash Place,602.0,8.7
"""CNR8934125""",Completed,2024-07-01 00:50:52,eBike,Dilshad Garden,Peeragarhi,121.0,7.1
"""CNR5423225""",Completed,2024-03-06 12:15:26,Go Mini,Panipat,Indraprastha,406.0,7.7
"""CNR1632086""",Incomplete,2024-02-07 16:44:57,Auto,Lok Kalyan Marg,Jahangirpuri,412.0,4.0
"""CNR8907076""",Completed,2024-01-26 21:32:59,Go Sedan,Sarojini Nagar,Manesar,562.0,6.3
"""CNR3668532""",Completed,2024-01-02 14:17:08,Go Mini,Pragati Maidan,Keshav Puram,53.0,2.2
"""CNR9789510""",Incomplete,2024-04-29 06:53:33,Go Sedan,Vishwavidyalaya,Sarojini Nagar,347.0,4.1
"""CNR2216163""",Completed,2024-09-17 07:01:22,Bike,Rajouri Garden,Pulbangash,739.0,12.2
"""CNR8338537""",Completed,2024-07-28 01:58:37,Go Mini,Civil Lines Gurgaon,Nirman Vihar,710.0,14.9
"""CNR9261352""",Completed,2024-06-13 02:52:18,Auto,Shivaji Park,Vatika Chowk,584.0,2.3
"""CNR3709635""",Completed,2024-07-04 08:52:33,Go Sedan,Jama Masjid,Sadar Bazar Gurgaon,272.0,7.3
"""CNR7087327""",Completed,2024-09-20 17:00:16,Go Sedan,Civil Lines Gurgaon,Laxmi Nagar,252.0,7.3
"""CNR7665102""",Incomplete,2024-05-22 19:55:22,Go Mini,Munirka,Golf Course Road,687.0,7.4
"""CNR9666137""",Completed,2024-03-26 21:26:26,Premier Sedan,Sarai Kale Khan,New Delhi Railway Station,62.0,4.2
"""CNR4678548""",Completed,2024-09-11 18:39:33,Premier Sedan,DLF Phase 3,Mayur Vihar,2023.0,5.6
"""CNR2065882""",Completed,2024-10-16 08:15:14,Auto,Bahadurgarh,Chandni Chowk,50.0,4.7
"""CNR4834815""",Completed,2024-10-16 16:22:05,Auto,Tagore Garden,Akshardham,445.0,4.0
"""CNR3326097""",Completed,2024-05-10 21:04:07,Go Mini,Vaishali,Netaji Subhash Place,346.0,11.1
"""CNR2609143""",Completed,2024-12-26 09:44:33,Bike,Vishwavidyalaya,DLF City Court,721.0,14.3
"""CNR2082303""",Completed,2024-12-30 11:45:40,Go Mini,Maidan Garhi,Seelampur,779.0,3.0
"""CNR3964815""",Completed,2024-06-23 08:17:04,Go Mini,Model Town,Sikanderpur,758.0,4.2
"""CNR8892382""",Completed,2024-11-20 15:37:18,Uber XL,ITO,Lal Quila,182.0,2.4
"""CNR3740243""",Completed,2024-10-18 08:33:23,Uber XL,Nirman Vihar,Udyog Vihar,451.0,9.3
"""CNR9733495""",Incomplete,2024-05-03 09:16:47,Auto,Greater Noida,Vaishali,922.0,3.4
"""CNR8631268""",Completed,2024-12-09 09:29:17,Go Sedan,IGI Airport,Seelampur,162.0,10.8
"""CNR1936522""",Completed,2024-01-07 09:56:31,Auto,Ambience Mall,Cyber Hub,833.0,13.7
"""CNR6594427""",Completed,2024-11-21 12:53:22,Premier Sedan,Ardee City,Okhla,180.0,5.0
"""CNR2337389""",Completed,2024-06-07 16:36:33,Bike,Panipat,Chirag Delhi,383.0,2.8
"""CNR4510570""",Completed,2024-09-18 13:51:01,Bike,Model Town,IMT Manesar,238.0,9.2
"""CNR2386414""",Completed,2024-11-26 20:51:31,Bike,Cyber Hub,Nirman Vihar,320.0,2.8
"""CNR9796380""",Completed,2024-02-23 16:26:36,Auto,IIT Delhi,Rajouri Garden,470.0,14.2
"""CNR6868753""",Completed,2024-10-13 17:59:23,Premier Sedan,Jama Masjid,Jasola,175.0,2.5
"""CNR8265319""",Completed,2024-11-03 08:26:49,Go Mini,Connaught Place,Govindpuri,1118.0,10.4
"""CNR9644764""",Completed,2024-03-29 17:47:12,Go Sedan,Sarojini Nagar,Hauz Khas,505.0,11.0
"""CNR3111850""",Completed,2024-10-20 00:45:31,Premier Sedan,Ghaziabad,Sushant Lok,627.0,2.3
"""CNR6267271""",Completed,2024-03-25 09:58:39,Auto,Botanical Garden,Faridabad Sector 15,184.0,10.2
"""CNR9332515""",Completed,2024-12-24 22:16:45,Go Sedan,RK Puram,Huda City Centre,400.0,5.9
"""CNR4345223""",Completed,2024-06-02 06:04:12,Bike,New Delhi Railway Station,Ghitorni,686.0,8.3
"""CNR5497885""",Completed,2024-03-03 20:00:54,Auto,Karol Bagh,Jhilmil,691.0,14.4
"""CNR1957822""",Completed,2024-06-12 21:04:45,Go Sedan,AIIMS,Mundka,282.0,10.4
"""CNR6887021""",Completed,2024-03-10 07:20:08,Go Mini,Cyber Hub,Tagore Garden,158.0,4.1
"""CNR2411037""",Completed,2024-12-16 22:06:44,Go Sedan,Pitampura,Paharganj,253.0,9.3
"""CNR9945631""",Completed,2024-12-09 06:53:16,Bike,Patel Chowk,Mundka,497.0,14.9
"""CNR7025559""",Completed,2024-08-05 03:53:53,Bike,Yamuna Bank,Old Gurgaon,432.0,5.6
"""CNR1352873""",Completed,2024-02-25 08:53:17,Premier Sedan,Gwal Pahari,Sarojini Nagar,576.0,5.6
"""CNR3270607""",Completed,2024-08-19 12:35:28,Auto,Lajpat Nagar,Rohini East,492.0,6.3
"""CNR6230816""",Completed,2024-01-24 17:57:26,Auto,New Colony,Vasant Kunj,240.0,3.4
"""CNR3024797""",Completed,2024-02-23 23:11:40,Bike,Sushant Lok,Kashmere Gate ISBT,204.0,10.5
"""CNR4291194""",Completed,2024-05-21 14:49:28,Go Mini,Rohini,Greater Noida,776.0,14.1
"""CNR2416583""",Completed,2024-04-05 15:49:47,Auto,Model Town,Ashok Park Main,57.0,9.8
"""CNR9349500""",Completed,2024-02-22 13:22:54,Uber XL,Vatika Chowk,Udyog Vihar,131.0,14.9
"""CNR5852775""",Incomplete,2024-07-08 17:21:01,Go Sedan,Nirman Vihar,IFFCO Chowk,351.0,5.6
"""CNR6241494""",Completed,2024-01-08 15:53:07,Go Mini,Pulbangash,Kashmere Gate,326.0,12.6
"""CNR5477691""",Completed,2024-03-01 06:32:27,Premier Sedan,Sonipat,Ambience Mall,691.0,4.2
"""CNR6810488""",Completed,2024-11-07 12:58:40,Go Mini,Civil Lines Gurgaon,Kashmere Gate ISBT,88.0,2.8
"""CNR9905035""",Completed,2024-11-19 16:27:51,Auto,Janakpuri,Model Town,345.0,9.4
"""CNR8668520""",Completed,2024-10-07 14:15:20,Auto,Shastri Park,Pataudi Chowk,618.0,11.8
"""CNR1917815""",Completed,2024-10-04 12:07:47,Auto,Gurgaon Sector 56,Nirman Vihar,847.0,6.6
"""CNR9297495""",Completed,2024-01-29 10:33:37,Auto,Panchsheel Park,Keshav Puram,267.0,6.7
"""CNR2673802""",Incomplete,2024-07-13 19:23:41,eBike,Akshardham,IIT Delhi,829.0,5.9
"""CNR1153669""",Completed,2024-07-14 11:40:07,Go Sedan,Indraprastha,Jahangirpuri,695.0,12.7
"""CNR6561566""",Completed,2024-10-17 17:27:10,Go Sedan,Tilak Nagar,IIT Delhi,933.0,8.1
"""CNR5027173""",Completed,2024-03-21 19:19:35,Auto,Kashmere Gate,Saidulajab,438.0,5.8
"""CNR8657696""",Completed,2024-02-24 20:07:03,Go Mini,Mansarovar Park,Yamuna Bank,146.0,10.9
"""CNR3321120""",Completed,2024-05-27 03:20:04,Auto,Udyog Vihar,Pragati Maidan,409.0,3.4
"""CNR7705438""",Completed,2024-03-13 13:11:53,Auto,Kaushambi,India Gate,838.0,9.7
"""CNR8589836""",Completed,2024-09-14 18:57:38,Bike,Rithala,Qutub Minar,570.0,14.6
"""CNR9493954""",Completed,2024-06-16 21:51:48,Auto,Rajouri Garden,Moolchand,239.0,10.6
"""CNR5835512""",Completed,2024-04-24 17:59:12,Auto,Ghitorni,Noida Film City,928.0,12.7
"""CNR3234899""",Completed,2024-06-05 13:02:32,Bike,Sohna Road,IGNOU Road,901.0,14.1
"""CNR6105381""",Completed,2024-02-29 06:59:35,Premier Sedan,Karol Bagh,Azadpur,499.0,4.4
"""CNR4168977""",Completed,2024-10-03 09:54:58,Go Sedan,Tilak Nagar,Adarsh Nagar,193.0,3.2
"""CNR4230785""",Completed,2024-10-13 07:26:21,Go Mini,Hero Honda Chowk,Kashmere Gate ISBT,167.0,5.9
"""CNR4239952""",Completed,2024-03-25 19:29:19,eBike,Subhash Chowk,Govindpuri,852.0,7.5
"""CNR7810440""",Completed,2024-06-02 12:20:18,Auto,IIT Delhi,Saidulajab,387.0,13.4
"""CNR2289488""",Completed,2024-02-27 15:27:52,Premier Sedan,Narsinghpur,IMT Manesar,439.0,14.0
"""CNR7268016""",Completed,2024-03-12 18:52:17,Go Sedan,Ghitorni Village,Kherki Daula Toll,628.0,2.3
"""CNR8398609""",Incomplete,2024-08-15 01:24:28,Uber XL,Shastri Park,Udyog Vihar Phase 4,104.0,9.4
"""CNR3044306""",Completed,2024-05-03 10:57:01,Auto,Golf Course Road,Ghitorni Village,891.0,5.3
"""CNR3735604""",Completed,2024-10-29 09:00:12,Bike,Anand Vihar ISBT,Manesar,757.0,11.7
"""CNR2267732""",Completed,2024-06-09 16:58:00,Go Sedan,IIT Delhi,Sarai Kale Khan,160.0,10.9
"""CNR5686691""",Completed,2024-03-17 17:28:04,Auto,Rohini East,Kherki Daula Toll,309.0,8.6
"""CNR9764955""",Completed,2024-08-06 11:17:51,Go Mini,Saket A Block,Saidulajab,608.0,10.7
"""CNR7788816""",Completed,2024-06-08 19:08:33,Go Mini,Mandi House,RK Puram,2374.0,7.3
"""CNR9526993""",Completed,2024-03-28 17:19:04,Go Sedan,Malviya Nagar,Dilshad Garden,494.0,9.3
"""CNR2919259""",Completed,2024-11-23 21:10:50,Go Mini,IMT Manesar,Faridabad Sector 15,2329.0,9.8
"""CNR2484204""",Completed,2024-12-02 21:33:12,Bike,Shahdara,Kashmere Gate ISBT,472.0,3.6
"""CNR6540772""",Completed,2024-06-20 16:36:07,Bike,Gurgaon Railway Station,Lok Kalyan Marg,416.0,12.2
"""CNR5004552""",Completed,2024-11-29 10:59:30,Auto,IGNOU Road,Mayur Vihar,402.0,11.4
"""CNR6586066""",Completed,2024-11-28 13:07:48,Go Mini,Shahdara,Sarojini Nagar,774.0,2.3
"""CNR5974024""",Completed,2024-10-16 09:38:51,Premier Sedan,Ghitorni,Ambience Mall,60.0,7.0
"""CNR3434703""",Incomplete,2024-02-20 18:51:34,Auto,Shahdara,Bhiwadi,351.0,2.6
"""CNR3740336""",Completed,2024-03-11 14:37:58,Bike,Anand Vihar ISBT,Sarai Kale Khan,345.0,9.8
"""CNR1132265""",Completed,2024-07-18 17:38:58,Uber XL,Greater Kailash,Bhikaji Cama Place,84.0,3.4
"""CNR2718949""",Incomplete,2024-05-23 16:33:00,Bike,Badarpur,Aya Nagar,320.0,2.4
"""CNR8701442""",Completed,2024-09-06 16:23:10,Go Sedan,Pragati Maidan,Bhikaji Cama Place,157.0,13.9
"""CNR2287447""",Completed,2024-01-10 16:45:14,Go Sedan,Greater Kailash,Meerut,434.0,12.4
"""CNR1412317""",Completed,2024-07-23 07:01:44,Uber XL,Nawada,Golf Course Road,292.0,14.6
"""CNR8270745""",Completed,2024-09-03 14:50:02,Premier Sedan,Gurgaon Sector 56,Sikanderpur,365.0,9.9
"""CNR7590747""",Completed,2024-07-03 08:16:43,Bike,Shivaji Park,Rohini West,313.0,14.2
"""CNR3246643""",Completed,2024-03-19 11:32:16,Premier Sedan,Vinobapuri,Moolchand,334.0,3.9
"""CNR4360560""",Completed,2024-09-12 20:22:25,Auto,Shastri Nagar,ITO,475.0,11.2
"""CNR9836113""",Completed,2024-11-17 20:20:35,Uber XL,Botanical Garden,Ambience Mall,652.0,5.1
"""CNR6400695""",Incomplete,2024-05-24 18:10:53,Auto,Punjabi Bagh,Okhla,303.0,7.0
"""CNR4681592""",Completed,2024-05-02 16:03:16,Go Mini,Paharganj,Subhash Nagar,100.0,8.8
"""CNR9017568""",Completed,2024-04-29 08:24:53,Auto,Jasola,Vinobapuri,152.0,13.0
"""CNR3253118""",Completed,2024-10-15 06:12:03,Go Mini,Sohna Road,Vishwavidyalaya,816.0,5.4
"""CNR2529723""",Completed,2024-05-19 19:57:08,Go Mini,Peeragarhi,Ghitorni Village,1229.0,12.8
"""CNR3902222""",Completed,2024-12-28 18:35:49,Auto,Kashmere Gate ISBT,Rajiv Nagar,1129.0,7.9
"""CNR5999201""",Completed,2024-03-03 11:18:56,Auto,Qutub Minar,Patel Chowk,796.0,2.8
"""CNR3082116""",Completed,2024-08-03 18:00:25,Go Sedan,Jama Masjid,Khan Market,777.0,9.3
"""CNR8507640""",Completed,2024-05-27 10:06:48,Premier Sedan,Moolchand,Sohna Road,250.0,5.7
"""CNR7572939""",Completed,2024-05-30 18:41:51,Auto,INA Market,Shahdara,184.0,14.8
"""CNR6377012""",Completed,2024-02-19 21:01:17,Auto,Bhiwadi,Golf Course Road,471.0,3.9
"""CNR6609143""",Completed,2024-12-30 18:53:07,Uber XL,Raj Nagar Extension,New Colony,148.0,8.4
"""CNR9603714""",Completed,2024-01-20 16:44:13,Go Mini,Tilak Nagar,Rohini East,413.0,12.5
"""CNR1642982""",Completed,2024-09-01 17:03:40,Premier Sedan,GTB Nagar,Welcome,944.0,9.1
"""CNR8891434""",Completed,2024-07-09 21:56:06,Auto,Rithala,Sultanpur,117.0,5.8
"""CNR7775544""",Completed,2024-01-24 20:45:04,Go Mini,Jama Masjid,Satguru Ram Singh Marg,364.0,2.5
"""CNR7170515""",Completed,2024-07-16 22:10:25,Premier Sedan,Hauz Rani,DLF Phase 3,293.0,9.3
"""CNR4999833""",Completed,2024-05-14 18:25:47,Auto,Chhatarpur,Hauz Rani,1794.0,6.9
"""CNR2546086""",Completed,2024-03-30 21:56:21,Auto,Cyber Hub,Ambience Mall,741.0,6.1
"""CNR2558668""",Completed,2024-05-19 18:02:37,Premier Sedan,Laxmi Nagar,Khandsa,329.0,10.4
"""CNR7496040""",Completed,2024-11-11 21:30:05,Auto,Hauz Khas,Vasant Kunj,102.0,7.8
"""CNR6152659""",Completed,2024-12-25 09:37:54,Bike,Tilak Nagar,Palam Vihar,2749.0,2.8
"""CNR4812829""",Completed,2024-02-06 10:33:37,Go Mini,Mansarovar Park,Akshardham,335.0,7.7
"""CNR5858918""",Completed,2024-08-14 17:40:59,eBike,Bhikaji Cama Place,Khan Market,569.0,2.1
"""CNR5354122""",Completed,2024-01-20 13:50:19,Go Sedan,Laxmi Nagar,Rajiv Nagar,1183.0,6.4
"""CNR2207142""",Completed,2024-02-15 15:18:46,Auto,Samaypur Badli,Saidulajab,512.0,12.3
"""CNR2265520""",Completed,2024-12-24 08:11:49,Go Sedan,Khandsa,Kadarpur,836.0,9.9
"""CNR5047832""",Completed,2024-08-01 16:29:26,eBike,Rohini West,Moolchand,309.0,2.1
"""CNR7867304""",Completed,2024-07-17 10:09:27,Go Sedan,Ashok Vihar,Raj Nagar Extension,561.0,8.8
"""CNR8849030""",Completed,2024-10-25 03:44:49,Bike,AIIMS,Nehru Place,539.0,12.4
"""CNR3791984""",Incomplete,2024-12-21 16:48:11,Go Sedan,New Colony,Patel Chowk,421.0,5.2
"""CNR4355807""",Completed,2024-04-13 22:41:16,Go Sedan,ITO,Mandi House,301.0,11.0
"""CNR8139834""",Completed,2024-06-04 07:47:06,Auto,Sarai Kale Khan,Laxmi Nagar,653.0,6.9
"""CNR2002497""",Completed,2024-10-01 12:20:26,Premier Sedan,Udyog Vihar Phase 4,Anand Vihar ISBT,969.0,12.3
"""CNR5000688""",Completed,2024-12-04 15:00:26,Premier Sedan,Jasola,Paschim Vihar,376.0,8.1
"""CNR8189088""",Incomplete,2024-03-07 07:41:05,Go Sedan,Ramesh Nagar,Bhiwadi,471.0,2.7
"""CNR7100755""",Incomplete,2024-06-25 09:18:38,Auto,Badarpur,Ashram,203.0,7.0
"""CNR1600337""",Completed,2024-11-05 15:12:51,Bike,Udyog Vihar,Qutub Minar,564.0,12.2
"""CNR9387447""",Completed,2024-11-21 23:46:50,Go Sedan,Maidan Garhi,New Delhi Railway Station,87.0,8.2
"""CNR8559002""",Completed,2024-05-17 19:34:05,Premier Sedan,Sonipat,Greater Noida,680.0,8.3
"""CNR4029492""",Completed,2024-04-08 15:14:46,eBike,Udyog Vihar,Vasant Kunj,195.0,11.0
"""CNR2447997""",Completed,2024-02-11 16:54:53,Bike,Huda City Centre,Sushant Lok,456.0,2.2
"""CNR4475042""",Incomplete,2024-09-06 17:15:07,Auto,Vinobapuri,South Extension,57.0,2.9
"""CNR3058894""",Completed,2024-11-18 08:41:59,Go Mini,Lal Quila,IGI Airport,454.0,10.8
"""CNR7596369""",Completed,2024-12-17 11:17:28,Bike,Jahangirpuri,Shastri Nagar,987.0,13.3
"""CNR4335310""",Completed,2024-06-05 21:08:29,Go Sedan,Gurgaon Sector 29,Huda City Centre,423.0,14.9
"""CNR8401065""",Completed,2024-05-21 19:05:00,Go Mini,Lok Kalyan Marg,Moti Nagar,407.0,5.4
"""CNR7002345""",Completed,2024-12-06 18:37:09,Go Mini,Shahdara,IGNOU Road,266.0,14.2
"""CNR1411762""",Completed,2024-04-03 10:37:25,Auto,Jasola,Kaushambi,1754.0,12.2
"""CNR4339850""",Completed,2024-09-12 07:51:02,Go Sedan,New Colony,Kirti Nagar,540.0,13.1
"""CNR7286037""",Completed,2024-08-12 13:01:46,Go Sedan,Jasola,ITO,249.0,11.7
"""CNR1734374""",Completed,2024-11-12 18:55:57,Premier Sedan,Kirti Nagar,Cyber Hub,995.0,8.7
"""CNR9014744""",Completed,2024-09-27 23:51:06,Go Sedan,Keshav Puram,Punjabi Bagh,741.0,2.3
"""CNR4703153""",Completed,2024-04-04 20:02:51,Auto,New Colony,Patel Chowk,160.0,7.8
"""CNR1071359""",Completed,2024-03-28 07:58:15,Go Sedan,Madipur,Udyog Vihar Phase 4,219.0,4.4
"""CNR2095099""",Completed,2024-06-03 17:49:58,Go Sedan,Shivaji Park,Kashmere Gate ISBT,130.0,13.4
"""CNR4792990""",Completed,2024-09-17 08:01:14,Auto,Karkarduma,Mandi House,168.0,13.0
"""CNR5028558""",Completed,2024-05-05 12:39:58,Go Sedan,Rajouri Garden,Hauz Rani,783.0,11.6
"""CNR4798607""",Completed,2024-07-13 12:13:24,Go Sedan,Kalkaji,Shastri Park,543.0,8.6
"""CNR2921954""",Completed,2024-05-24 08:22:52,Bike,Gurgaon Sector 56,Malviya Nagar,280.0,4.5
"""CNR2088264""",Completed,2024-10-18 16:30:53,Premier Sedan,Huda City Centre,Rohini,374.0,8.9
"""CNR3023565""",Completed,2024-10-08 21:50:11,Premier Sedan,Noida Sector 62,Keshav Puram,102.0,8.3
"""CNR3777650""",Incomplete,2024-07-10 21:28:42,Auto,Mandi House,Basai Dhankot,135.0,7.7
"""CNR4098543""",Completed,2024-09-20 21:19:59,Go Mini,Connaught Place,Nehru Place,227.0,4.9
"""CNR3511946""",Completed,2024-04-13 17:09:12,Auto,Sikanderpur,Botanical Garden,631.0,14.3
"""CNR9580830""",Completed,2024-11-15 13:20:13,eBike,Jhilmil,Rohini East,2101.0,13.2
"""CNR4064110""",Completed,2024-03-07 10:25:54,Go Mini,Noida Sector 62,Munirka,605.0,12.1
"""CNR4632569""",Incomplete,2024-09-05 08:51:16,Auto,New Colony,INA Market,250.0,3.7
"""CNR7789072""",Completed,2024-07-18 23:07:21,eBike,Palam Vihar,IGNOU Road,224.0,13.7
"""CNR1305876""",Completed,2024-01-03 19:26:21,Bike,Rohini,Greater Kailash,164.0,2.5
"""CNR9132635""",Incomplete,2024-05-04 21:03:14,Auto,Vatika Chowk,Noida Extension,169.0,3.4
"""CNR9212883""",Completed,2024-05-15 15:02:03,Go Sedan,Indirapuram,Botanical Garden,486.0,12.2
"""CNR6646536""",Completed,2024-09-09 21:46:35,Go Sedan,Nawada,Sohna Road,222.0,7.7
"""CNR6117105""",Completed,2024-05-03 15:07:43,Go Sedan,Yamuna Bank,Vishwavidyalaya,599.0,9.7
"""CNR5904313""",Completed,2024-08-31 16:37:43,Bike,Vatika Chowk,Panipat,555.0,5.8
"""CNR6452514""",Completed,2024-12-09 18:09:21,eBike,Civil Lines Gurgaon,Welcome,303.0,10.9
"""CNR6011080""",Completed,2024-01-28 09:18:34,Premier Sedan,Narsinghpur,Meerut,1763.0,10.0
"""CNR1448552""",Completed,2024-12-09 09:52:59,Uber XL,IFFCO Chowk,Adarsh Nagar,733.0,4.6
"""CNR5293846""",Completed,2024-08-30 23:08:07,Auto,Kashmere Gate ISBT,Uttam Nagar,735.0,10.2
