Name,Year_of_Release,Genre,Publisher,Global_Sales,Critic_Score,User_Score,coded
Supreme Ruler: Cold War,2011.0,Strategy,Paradox Interactive,0.03,63.0,6.8,False
Rise of Nations: Rise of Legends,2006.0,Strategy,Microsoft Game Studios,0.03,84.0,8.5,False
The Sum of All Fears,2003.0,Shooter,Ubisoft,0.03,36.0,3.4,False
Yumi's Odd Odyssey,2013.0,Platform,Agatsuma Entertainment,0.03,74.0,7.7,False
EverBlue 2,2002.0,Adventure,Capcom,0.03,59.0,7.5,False
Electroplankton,2005.0,Misc,Nintendo,0.03,71.0,7.0,False
FIFA World Cup: Germany 2006,2006.0,Sports,Electronic Arts,0.03,57.0,6.9,False
Earthworm Jim 2,2002.0,Platform,Vivendi Games,0.03,45.0,5.7,False
Dungeon Maker: Hunting Ground,2006.0,Role-Playing,Global A Entertainment,0.03,70.0,6.4,False
MotoGP,2006.0,Racing,Sony Computer Entertainment,0.03,69.0,7.1,False
Apache: Air Assault,2010.0,Simulation,Just Flight,0.03,64.0,7.5,False
Call of Juarez: Bound in Blood,2009.0,Shooter,Ubisoft,0.03,78.0,8.0,False
Red Faction: Guerrilla,2009.0,Shooter,THQ,0.03,82.0,7.5,True
Deus Ex: Mankind Divided,2016.0,Role-Playing,Square Enix,0.03,83.0,6.1,False
Astonishia Story,2006.0,Role-Playing,Ubisoft,0.03,48.0,4.9,False
Prince of Persia: The Forgotten Sands,2010.0,Action,Ubisoft,0.03,75.0,6.6,False
RACE On,2009.0,Racing,bitComposer Games,0.03,73.0,8.2,False
Song of the Deep,2016.0,Action,Insomniac Games,0.03,73.0,6.3,False
The Binding of Isaac,2012.0,Action,Unknown,0.03,84.0,8.3,False
Tork: Prehistoric Punk,2005.0,Platform,Microsoft Game Studios,0.03,62.0,6.2,False
Overlord II,2009.0,Action,Codemasters,0.03,79.0,8.1,False
Jikandia: The Timeless Land,2010.0,Role-Playing,Idea Factory,0.03,60.0,7.2,False
Toy Shop,2008.0,Simulation,Majesco Entertainment,0.03,31.0,5.4,False
DiRT Rally,2016.0,Racing,Codemasters,0.03,86.0,8.7,False
Trials Fusion,2014.0,Racing,Ubisoft,0.03,80.0,6.8,False
SuperCar Challenge,2009.0,Racing,System 3 Arcade Software,0.03,65.0,7.8,False
Prison Architect,2016.0,Action,Introversion Software,0.03,80.0,8.0,False
Sorcery Saga: The Curse of the Great Curry God,2013.0,Role-Playing,Rising Star Games,0.03,65.0,7.3,False
Dance Factory,2006.0,Action,Codemasters,0.03,56.0,5.8,False
The Legend of Heroes III: Song of the Ocean,2006.0,Role-Playing,Namco Bandai Games,0.03,58.0,6.1,False
Combat Mission: Shock Force,2007.0,Strategy,Paradox Interactive,0.03,62.0,3.3,False
F1 2002,2002.0,Racing,Electronic Arts,0.03,72.0,7.8,False
Men of War,2009.0,Strategy,505 Games,0.03,80.0,8.1,False
Alter Ego,1985.0,Simulation,Activision,0.03,59.0,5.8,False
Zero Escape: Virtue's Last Reward,2012.0,Adventure,Rising Star Games,0.03,88.0,8.8,False
Darkstalkers Resurrection,2013.0,Fighting,Capcom,0.03,80.0,7.3,False
Transformers: Devastation,2015.0,Action,Activision,0.03,74.0,7.6,False
The Golf Club,2014.0,Sports,Unknown,0.03,64.0,5.4,False
Neverwinter Nights,2002.0,Role-Playing,Atari,0.03,91.0,8.2,False
Digimon World 4,2005.0,Role-Playing,Atari,0.03,54.0,8.8,False
Guilty Gear XX Accent Core Plus,2009.0,Fighting,PQube,0.03,76.0,7.3,False
Galleon: Islands of Mystery,2004.0,Action,SCi,0.03,67.0,7.0,False
Sunny Garcia Surfing,2001.0,Sports,Ubisoft,0.03,61.0,7.9,False
Lock On: Modern Air Combat,2003.0,Simulation,Ubisoft,0.03,76.0,7.5,False
Worms: WMD,2016.0,Action,Sold Out,0.03,78.0,7.6,False
Rabbids Land,2012.0,Misc,Ubisoft,0.03,52.0,5.2,False
Guild Wars,2005.0,Role-Playing,NCSoft,0.03,89.0,8.4,False
Take On Helicopters,2011.0,Simulation,Unknown,0.03,70.0,6.7,False
S.L.A.I.: Steel Lancer Arena International,2005.0,Simulation,Konami Digital Entertainment,0.03,66.0,7.8,False
Nacho Libre,2006.0,Action,Majesco Entertainment,0.03,56.0,5.8,False
Homeworld 2,2003.0,Strategy,Vivendi Games,0.03,83.0,8.3,False
Rayman 3: Hoodlum Havoc,2003.0,Platform,Ubisoft,0.03,74.0,8.3,False
Graffiti Kingdom,2004.0,Role-Playing,505 Games,0.03,71.0,7.1,False
Klonoa 2: Dream Champ Tournament,2002.0,Platform,Namco Bandai Games,0.03,78.0,9.3,False
N+,2007.0,Platform,Atari,0.03,79.0,7.8,False
Knights of Honor,2004.0,Strategy,Sunflowers,0.03,77.0,9.1,False
The Inner World,2013.0,Adventure,Headup Games,0.03,72.0,8.1,False
Empire Earth II,2005.0,Strategy,Vivendi Games,0.03,79.0,7.1,False
Hot Pixel,2007.0,Puzzle,Atari,0.03,55.0,6.5,False
Valentino Rossi: The Game,2016.0,Racing,Namco Bandai Games,0.03,74.0,8.1,False
Codename: Panzers Cold War,2009.0,Strategy,Atari,0.03,67.0,5.8,False
Star Wars: The Force Unleashed II,2010.0,Action,LucasArts,0.03,59.0,5.8,False
Atomic Betty,2005.0,Puzzle,Atari,0.03,62.0,7.5,False
Doom,1992.0,Shooter,id Software,0.03,85.0,8.2,False
Street Jam Basketball,2004.0,Sports,Zoo Digital Publishing,0.03,35.0,8.0,False
SimCity,1988.0,Simulation,Maxis,0.03,64.0,2.2,False
Harry Potter and the Half-Blood Prince,2009.0,Action,Electronic Arts,0.03,64.0,6.1,False
Doom 3 BFG Edition,2012.0,Shooter,Bethesda Softworks,0.03,59.0,5.3,False
Popeye: Rush for Spinach,2005.0,Platform,Atari,0.03,48.0,4.2,False
Culdcept,2002.0,Strategy,Sega,0.03,78.0,8.9,False
GTR Evolution,2008.0,Racing,Atari,0.03,83.0,8.2,False
Lords of the Fallen,2014.0,Role-Playing,Square Enix,0.03,73.0,6.9,False
NBA 08,2007.0,Sports,Sony Computer Entertainment,0.03,75.0,7.5,False
Sins of a Solar Empire,2008.0,Strategy,Pinnacle,0.03,87.0,8.2,False
The Wolf Among Us,2011.0,Adventure,Telltale Games,0.03,83.0,7.7,False
NBA 2K13,2012.0,Sports,Take-Two Interactive,0.03,90.0,6.8,False
Resident Evil 4,2007.0,Action,Ubisoft,0.03,76.0,7.4,False
007: Quantum of Solace,2008.0,Action,Activision,0.03,70.0,6.3,False
Metal Dungeon,2002.0,Role-Playing,Xicat Interactive,0.03,44.0,7.2,False
Drome Racers,2003.0,Racing,Electronic Arts,0.03,54.0,6.6,False
Gekido Advance: Kintaro's Revenge,2002.0,Action,Zoo Digital Publishing,0.03,70.0,7.0,False
Commander: Conquest of the Americas,2010.0,Strategy,Paradox Interactive,0.03,68.0,5.2,False
LEGO Pirates of the Caribbean: The Video Game,2011.0,Action,Disney Interactive Studios,0.03,73.0,6.6,False
Race Driver 2006,2006.0,Racing,Codemasters,0.03,81.0,8.5,False
Buffy the Vampire Slayer: Wrath of the Darkhul King,2003.0,Action,THQ,0.03,44.0,8.6,False
Mighty No. 9,2016.0,Platform,Deep Silver,0.03,48.0,4.6,False
Superdimension Neptune vs Sega Hard Girls,2016.0,Role-Playing,Idea Factory International,0.03,73.0,8.4,False
The Talos Principle,2015.0,Puzzle,Devolver Digital,0.03,88.0,8.4,False
Spectral Souls: Resurrection of the Ethereal Empires,2005.0,Role-Playing,Idea Factory,0.03,47.0,8.2,False
Syberia II,2004.0,Adventure,Ubisoft,0.03,71.0,8.7,False
Braid,2009.0,Platform,Number None,0.03,90.0,8.6,False
Syberia,2002.0,Action,Microids,0.03,82.0,8.5,False
Turn It Around,2006.0,Action,505 Games,0.03,39.0,4.5,False
Jack Keane,2008.0,Adventure,Kalypso Media,0.03,69.0,7.0,False
Monsters vs. Aliens,2009.0,Action,Activision,0.03,63.0,6.2,False
Ride,2015.0,Racing,Milestone S.r.l.,0.03,68.0,4.8,False
LEGO Harry Potter: Years 1-4,2010.0,Action,Warner Bros. Interactive Entertainment,0.03,79.0,7.9,False
Bus Simulator 16,2016.0,Simulation,Astragon,0.03,46.0,6.1,False
MechAssault: Phantom War,2006.0,Simulation,Majesco Entertainment,0.03,66.0,4.5,False
The Last Guy,2009.0,Action,Sony Computer Entertainment,0.03,77.0,6.9,False
Botanicula,2012.0,Adventure,Daedalic Entertainment,0.03,82.0,8.3,False
Max Payne,2003.0,Shooter,Take-Two Interactive,0.03,78.0,7.8,False
Star Trek: Tactical Assault,2006.0,Strategy,Ubisoft,0.03,64.0,7.9,False
Cossacks: European Wars,2001.0,Strategy,Strategy First,0.03,74.0,8.6,False
MX vs. ATV Supercross,2014.0,Racing,Nordic Games,0.03,58.0,3.5,False
NBA 2K7,2006.0,Sports,Take-Two Interactive,0.03,83.0,8.6,False
XBLAZE Code: Embryo,2013.0,Adventure,Arc System Works,0.03,43.0,7.4,False
Warhammer: Mark of Chaos,2006.0,Strategy,Deep Silver,0.03,73.0,7.4,False
Warship Gunner 2,2006.0,Simulation,Tecmo Koei,0.03,62.0,8.5,False
Gotcha Force,2003.0,Shooter,Capcom,0.03,56.0,8.2,False
Driver: Parallel Lines,2007.0,Racing,Ubisoft,0.03,59.0,6.0,False
Battlefield Vietnam,2004.0,Shooter,Electronic Arts,0.03,84.0,7.5,False
Dead Rising 2,2016.0,Action,Capcom,0.03,82.0,6.6,False
Age of Conan: Rise of the Godslayer,2010.0,Role-Playing,Funcom,0.03,83.0,8.4,False
Buffy the Vampire Slayer: Chaos Bleeds,2003.0,Action,Vivendi Games,0.03,75.0,9.0,False
Jet Grind Radio,2003.0,Action,Sega,0.03,74.0,9.3,False
Max Payne 2: The Fall of Max Payne,2003.0,Shooter,Take-Two Interactive,0.03,86.0,9.0,False
Magicka,2011.0,Role-Playing,Paradox Interactive,0.03,74.0,7.6,False
Baldur's Gate: Dark Alliance,2004.0,Role-Playing,"Destination Software, Inc",0.03,76.0,6.5,False
NHL 07,2006.0,Sports,Electronic Arts,0.03,75.0,7.7,False
The Technomancer,2016.0,Role-Playing,Focus Home Interactive,0.03,68.0,7.4,False
Guild Wars: Nightfall,2006.0,Role-Playing,NCSoft,0.03,84.0,8.7,False
Medal of Honor: Vanguard,2007.0,Shooter,Electronic Arts,0.03,63.0,6.1,False
Super Monkey Ball Adventure,2006.0,Platform,Sega,0.03,53.0,6.7,False
Madden NFL 07,2006.0,Sports,Electronic Arts,0.03,68.0,9.3,False
MySims,2008.0,Simulation,Electronic Arts,0.03,70.0,6.4,False
The Sims 2: Bon Voyage,2007.0,Simulation,Electronic Arts,0.03,74.0,7.3,False
AniMates!,2007.0,Simulation,Lexicon Entertainment,0.03,33.0,2.5,False
Star Wars The Clone Wars: Republic Heroes,2009.0,Action,LucasArts,0.03,46.0,4.7,False
The Peanuts Movie: Snoopy's Grand Adventure,2015.0,Action,Activision,0.03,59.0,6.6,False
Aegis of Earth: Protonovus Assault,2016.0,Action,PQube,0.03,57.0,7.8,False
Bully: Scholarship Edition,2008.0,Action,Take-Two Interactive,0.03,72.0,7.5,False
Justice League Heroes: The Flash,2006.0,Action,Eidos Interactive,0.03,72.0,7.4,False
Metal Saga,2005.0,Role-Playing,Success,0.03,62.0,7.3,False
Divinity II: Flames of Vengeance,2010.0,Role-Playing,DTP Entertainment,0.03,72.0,8.3,False
Battlefield 2142,2006.0,Shooter,Electronic Arts,0.03,80.0,6.8,False
Air Conflicts: Secret Wars,2011.0,Simulation,bitComposer Games,0.03,65.0,6.4,False
Lost Planet 2,2010.0,Shooter,Capcom,0.03,63.0,6.3,False
X3: Terran Conflict,2008.0,Simulation,Deep Silver,0.03,73.0,7.9,False
Agatha Christie's The ABC Murders,2016.0,Adventure,Microids,0.03,67.0,6.2,False
Judge Dredd: Dredd Vs Death,2003.0,Shooter,BAM! Entertainment,0.03,52.0,5.3,False
SWAT 4,2005.0,Shooter,Vivendi Games,0.03,85.0,8.6,False
Battlefield 1942,2002.0,Shooter,Electronic Arts,0.03,89.0,8.6,False
Captain Morgane and the Golden Turtle,2012.0,Adventure,Reef Entertainment,0.03,54.0,6.2,False
Napoleon Dynamite: The Game,2007.0,Puzzle,Crave Entertainment,0.03,45.0,7.3,False
Legend of Kay Anniversary,2015.0,Action,Nordic Games,0.03,62.0,6.4,False
Dungeon Siege II,2005.0,Role-Playing,Microsoft Game Studios,0.03,80.0,7.9,False
Battlestations: Pacific,2009.0,Strategy,Eidos Interactive,0.03,74.0,8.4,False
ZooCube,2002.0,Puzzle,Acclaim Entertainment,0.02,67.0,6.1,False
GRID Autosport,2014.0,Racing,Codemasters,0.02,78.0,6.2,False
The Lord of the Rings: Conquest,2009.0,Action,Electronic Arts,0.02,57.0,6.7,False
Stake: Fortune Fighters,2003.0,Fighting,Metro 3D,0.02,26.0,3.7,False
Serious Sam Advance,2004.0,Shooter,Global Star,0.02,51.0,7.2,False
Cold War,2005.0,Shooter,DreamCatcher Interactive,0.02,60.0,8.0,False
Steel Battalion: Line of Contact,2004.0,Simulation,Capcom,0.02,70.0,8.0,False
NBA Starting Five,2002.0,Sports,Konami Digital Entertainment,0.02,48.0,5.5,False
Spy Hunter: Nowhere To Run,2006.0,Racing,Midway Games,0.02,51.0,6.0,False
Final Fantasy XIV: Heavensward,2015.0,Action,Square Enix,0.02,86.0,7.7,False
Omega Quintet,2014.0,Role-Playing,Compile Heart,0.02,58.0,7.1,False
"Ed, Edd n Eddy: The Mis-Edventures",2005.0,Platform,Midway Games,0.02,56.0,7.7,False
Viva Pinata,2007.0,Simulation,Microsoft Game Studios,0.02,78.0,7.8,False
Neverwinter Nights 2,2006.0,Role-Playing,Atari,0.02,82.0,6.5,False
Star Wars: Empire at War - Forces of Corruption,2006.0,Strategy,LucasArts,0.02,75.0,8.6,False
Jurassic Park: Operation Genesis,2003.0,Simulation,Vivendi Games,0.02,72.0,8.7,False
Warhammer Online: Age of Reckoning,2008.0,Role-Playing,GOA,0.02,86.0,7.9,False
Total Overdose: A Gunslinger's Tale in Mexico,2005.0,Shooter,Eidos Interactive,0.02,71.0,9.2,False
AMF Xtreme Bowling,2006.0,Sports,Mastertronic,0.02,30.0,4.2,False
Worms,2009.0,Strategy,Sony Computer Entertainment,0.02,76.0,6.9,False
Capcom Digital Collection,2012.0,Action,Capcom,0.02,65.0,5.3,False
The Settlers: Rise of an Empire,2007.0,Strategy,Ubisoft,0.02,66.0,7.7,False
Tank Beat,2006.0,Strategy,Midas Interactive Entertainment,0.02,40.0,5.4,False
ParaWorld,2006.0,Strategy,Deep Silver,0.02,71.0,8.3,False
Rengoku II:  The Stairway To H.E.A.V.E.N.,2006.0,Action,Konami Digital Entertainment,0.02,51.0,7.6,False
Here They Lie,2016.0,Adventure,Sony Computer Entertainment,0.02,62.0,6.5,False
George of the Jungle and the Search for the Secret,2008.0,Platform,Ignition Entertainment,0.02,35.0,4.0,False
Inkheart,2009.0,Adventure,DreamCatcher Interactive,0.02,39.0,2.2,False
Demigod,2009.0,Strategy,Atari,0.02,76.0,7.9,False
Mage Knight: Destiny's Soldier,2006.0,Strategy,Namco Bandai Games,0.02,59.0,7.1,False
Stronghold Crusader Extreme,2008.0,Strategy,Gamecock,0.02,45.0,6.8,False
DemiKids: Light Version,2002.0,Role-Playing,Atlus,0.02,62.0,8.3,False
Cities XL 2011,2010.0,Simulation,Focus Home Interactive,0.02,70.0,5.7,False
Line Rider 2: Unbound,2008.0,Puzzle,Deep Silver,0.02,62.0,6.4,False
SimCity Societies,2007.0,Simulation,Electronic Arts,0.02,63.0,4.3,False
Star Trek Online,2010.0,Role-Playing,Atari,0.02,66.0,6.2,False
Anima - Gate of Memories,2016.0,Action,Avanquest,0.02,52.0,7.9,False
Tom Clancy's Rainbow Six: Vegas 2,2008.0,Shooter,Ubisoft,0.02,78.0,7.3,False
Tropico 4: Modern Times,2012.0,Strategy,Kalypso Media,0.02,78.0,8.0,False
ScrapLand,2005.0,Action,Deep Silver,0.02,73.0,7.4,False
Brothers in Arms: Hell's Highway,2008.0,Shooter,Ubisoft,0.02,79.0,7.9,False
DiRT,2007.0,Racing,Codemasters,0.02,84.0,7.3,False
IL-2 Sturmovik: Forgotten Battles,2003.0,Simulation,Ubisoft,0.02,86.0,8.6,False
Psycho-Pass: Mandatory Happiness,2016.0,Adventure,Nippon Ichi Software,0.02,64.0,7.3,False
Ceville,2009.0,Action,Kalypso Media,0.02,73.0,8.2,False
Brandish: The Dark Revenant,2009.0,Role-Playing,Falcom Corporation,0.02,78.0,8.3,False
Summon Night: Swordcraft Story,2003.0,Role-Playing,Banpresto,0.02,77.0,8.1,False
Falcon 4.0: Allied Force,2005.0,Simulation,Graphsim Entertainment,0.02,90.0,8.6,False
Pro Fishing Challenge,2004.0,Sports,Atlus,0.02,62.0,9.1,False
Phoenix Wright: Ace Attorney Trilogy,2014.0,Adventure,Capcom,0.02,81.0,9.0,False
Rule of Rose,2006.0,Action,505 Games,0.02,59.0,8.6,False
RedCard 20-03,2002.0,Sports,Midway Games,0.02,71.0,7.4,True
Dino Dini's Kick Off Revival,2016.0,Sports,Avanquest,0.02,31.0,4.5,False
Pac-Man World Rally,2006.0,Racing,Namco Bandai Games,0.02,54.0,7.4,False
GT Legends,2005.0,Racing,Atari,0.02,84.0,8.6,False
Street Fighter X Tekken,2012.0,Fighting,Capcom,0.02,79.0,6.4,False
Kung Fu Panda,2008.0,Action,Activision,0.02,71.0,7.8,False
Frontlines: Fuel of War,2008.0,Shooter,THQ,0.02,73.0,6.9,False
Tom Clancy's EndWar,2009.0,Strategy,Ubisoft,0.02,68.0,6.7,False
Zathura,2005.0,Adventure,Take-Two Interactive,0.02,48.0,5.5,False
Plants vs. Zombies: Garden Warfare,2014.0,Shooter,Electronic Arts,0.02,78.0,7.8,False
Eureka Seven Vol. 2: The New Vision,2006.0,Shooter,Namco Bandai Games,0.02,40.0,7.0,False
Test Drive Unlimited,2007.0,Racing,Atari,0.02,79.0,8.1,False
Grey's Anatomy: The Video Game,2009.0,Adventure,Ubisoft,0.02,36.0,3.9,False
F1 Race Stars,2012.0,Racing,Codemasters,0.02,62.0,5.4,False
Serious Sam: Next Encounter,2004.0,Shooter,Global Star,0.02,69.0,8.4,False
Knight's Apprentice: Memorick's Adventures,2004.0,Action,Microids,0.02,53.0,4.5,False
Freedom Wings,2006.0,Simulation,Natsume,0.02,46.0,7.7,False
Left 4 Dead,2008.0,Shooter,Electronic Arts,0.02,89.0,9.2,False
Iron Phoenix,2005.0,Fighting,Sega,0.02,58.0,6.5,False
Kuon,2004.0,Adventure,Indie Games,0.02,57.0,7.7,False
Fuel,2009.0,Racing,Codemasters,0.02,67.0,6.7,False
Dungeon Defenders,2011.0,Role-Playing,Unknown,0.02,81.0,7.3,False
Group S Challenge,2003.0,Racing,Capcom,0.02,57.0,6.0,False
Balls of Fury,2007.0,Sports,Zoo Digital Publishing,0.02,19.0,2.8,False
Indigo Prophecy,2005.0,Adventure,Atari,0.02,85.0,8.3,False
Overlord,2007.0,Strategy,Codemasters,0.02,81.0,8.1,False
The Lord of the Rings: The Battle for Middle-Earth II,2006.0,Strategy,Electronic Arts,0.02,84.0,7.5,False
FIFA Soccer 09,2008.0,Sports,Electronic Arts,0.02,77.0,6.8,False
Quake 4,2005.0,Shooter,Activision,0.02,81.0,7.6,False
XGRA: Extreme G Racing Association,2003.0,Racing,Acclaim Entertainment,0.02,69.0,7.0,False
Max Payne,2001.0,Shooter,Take-Two Interactive,0.02,89.0,9.1,False
Touhou Genso Rondo: Bullet Ballet,2016.0,Shooter,Nippon Ichi Software,0.02,55.0,4.7,False
SBK: Snowboard Kids,2005.0,Sports,Rising Star Games,0.02,63.0,6.5,False
Homeworld,1998.0,Strategy,Vivendi Games,0.02,93.0,9.0,False
Sniper Elite V2,2013.0,Shooter,505 Games,0.02,58.0,5.8,False
Order of War,2009.0,Strategy,Square Enix,0.02,69.0,7.3,False
The Fast and the Furious,2007.0,Racing,Deep Silver,0.02,58.0,5.3,False
Maximum Capacity: Hotel Giant,2002.0,Strategy,JoWood Productions,0.02,59.0,7.7,False
Legend: Hand of God,2007.0,Role-Playing,DTP Entertainment,0.02,57.0,5.8,False
Sacred 3,2014.0,Role-Playing,Deep Silver,0.02,57.0,1.4,False
Pro Evolution Soccer 2017,2016.0,Sports,Konami Digital Entertainment,0.02,69.0,3.7,False
SAW,2009.0,Action,Konami Digital Entertainment,0.02,55.0,6.0,False
The Awakened Fate Ultimatum,2014.0,Role-Playing,Nippon Ichi Software,0.02,65.0,7.3,False
Spider-Man 3,2007.0,Platform,Activision,0.02,62.0,7.1,False
Xblaze: Lost Memories,2015.0,Adventure,Arc System Works,0.02,63.0,6.2,False
Spider-Man: Web of Shadows,2008.0,Action,Activision,0.02,52.0,7.8,False
Headhunter: Redemption,2004.0,Action,Sega,0.02,59.0,6.8,True
Chicago Enforcer,2005.0,Shooter,Kemco,0.02,33.0,2.8,False
The Lord of the Rings Online: Mines of Moria,2008.0,Role-Playing,Codemasters Online,0.02,85.0,8.2,False
Carmageddon: Max Damage,2016.0,Action,Stainless Games,0.02,52.0,7.1,False
Stormrise,2009.0,Strategy,Sega,0.02,42.0,4.9,False
Painkiller,2004.0,Shooter,DreamCatcher Interactive,0.02,81.0,8.1,False
Ruff Trigger: The Vanocore Conspiracy,2006.0,Platform,Natsume,0.02,57.0,7.0,False
RollerCoaster Tycoon World,2016.0,Simulation,Atari,0.02,43.0,2.4,False
Oil Rush,2012.0,Strategy,Iceberg Interactive,0.02,67.0,6.5,False
XGRA: Extreme G Racing Association,2003.0,Racing,Acclaim Entertainment,0.02,66.0,6.8,False
Darksiders: Warmastered Edition,2016.0,Action,Nordic Games,0.02,79.0,8.5,False
Agatha Christie: The ABC Murders,2016.0,Adventure,Microids,0.02,66.0,8.5,False
Lara Croft and the Temple of Osiris,2014.0,Action,Square Enix,0.02,73.0,5.4,False
Motocross Mania 3,2005.0,Racing,Take-Two Interactive,0.02,38.0,3.6,False
Fist of the North Star: Ken's Rage 2,2013.0,Fighting,Tecmo Koei,0.02,40.0,5.8,False
Blazing Angels: Squadrons of WWII,2006.0,Simulation,Ubisoft,0.02,65.0,4.6,False
Hellgate: London,2007.0,Role-Playing,Electronic Arts,0.02,70.0,6.3,False
Dynasty Warriors 8: Empires,2015.0,Action,Tecmo Koei,0.02,70.0,7.4,False
Pump It Up: Exceed,2005.0,Misc,Mastiff,0.02,74.0,7.5,False
Tenkai Knights: Brave Battle,2014.0,Action,Namco Bandai Games,0.02,26.0,2.4,False
TOCA Race Driver 3,2006.0,Racing,Codemasters,0.02,84.0,7.8,False
Battle Princess of Arcadias,2013.0,Role-Playing,Nippon Ichi Software,0.02,69.0,7.9,False
Digimon Rumble Arena 2,2004.0,Fighting,Atari,0.02,65.0,8.8,False
Ridge Racer Unbounded,2012.0,Racing,Namco Bandai Games,0.02,72.0,6.0,False
Mini Ninjas,2009.0,Action,Eidos Interactive,0.02,74.0,8.3,False
Tom Clancy's Splinter Cell Classic Trilogy HD,2011.0,Action,Ubisoft,0.02,67.0,6.8,False
Mighty No. 9,2016.0,Platform,Deep Silver,0.02,55.0,4.2,False
Crysis: Warhead,2008.0,Shooter,Electronic Arts,0.02,84.0,7.9,False
Hogs of War,2000.0,Strategy,Infogrames,0.02,62.0,8.8,False
Elven Legacy,2009.0,Strategy,Paradox Interactive,0.02,71.0,7.1,False
Trapped Dead,2011.0,Strategy,Iceberg Interactive,0.02,50.0,4.7,False
Point Blank 3,2000.0,Shooter,Namco Bandai Games,0.02,78.0,8.4,False
Vietcong,2003.0,Shooter,Gathering of Developers,0.02,74.0,8.7,False
Nervous Brickdown,2007.0,Puzzle,Eidos Interactive,0.02,70.0,7.5,False
Charlie's Angels,2003.0,Action,Ubisoft,0.02,23.0,3.3,False
uDraw Studio: Instant Artist,2011.0,Misc,THQ,0.02,54.0,5.7,False
The Testament of Sherlock Holmes,2012.0,Adventure,Focus Home Interactive,0.02,64.0,7.6,False
Guitar Hero III: Legends of Rock,2007.0,Misc,Aspyr,0.02,79.0,7.2,False
The Crew: Wild Run,2015.0,Action,Ubisoft,0.02,65.0,6.6,False
Marvel Avengers: Battle for Earth,2012.0,Action,Ubisoft,0.02,62.0,7.3,False
Urban Chaos: Riot Response,2006.0,Shooter,Eidos Interactive,0.02,72.0,8.6,False
Starship Troopers,2005.0,Shooter,Empire Interactive,0.02,46.0,6.1,False
Heroes of the Pacific,2005.0,Simulation,Codemasters,0.02,76.0,6.7,False
Broken Sword: The Sleeping Dragon,2003.0,Adventure,THQ,0.02,77.0,8.3,False
Darksiders,2010.0,Action,THQ,0.02,82.0,7.9,False
Tycoon City: New York,2006.0,Strategy,Atari,0.02,67.0,8.3,False
NHL 09,2008.0,Sports,Electronic Arts,0.02,62.0,4.1,False
The Crew: Wild Run,2015.0,Action,Ubisoft,0.02,74.0,7.4,False
WorldShift,2009.0,Strategy,Playlogic Game Factory,0.02,63.0,8.1,False
Pillars of Eternity,2014.0,Role-Playing,Paradox Interactive,0.02,89.0,8.3,False
Legendary,2008.0,Shooter,Atari,0.02,50.0,6.6,False
Red Ninja: End of Honor,2005.0,Action,Vivendi Games,0.02,46.0,4.0,True
Commandos 3: Destination Berlin,2003.0,Strategy,Eidos Interactive,0.02,72.0,7.6,False
James Bond 007: Blood Stone,2010.0,Shooter,Activision,0.02,63.0,7.1,False
Chili Con Carnage,2007.0,Shooter,Eidos Interactive,0.02,74.0,8.2,False
Puzzle Quest: Challenge of the Warlords,2007.0,Puzzle,D3Publisher,0.02,84.0,8.0,False
Emergency Mayhem,2008.0,Racing,Codemasters,0.02,40.0,4.3,False
Uru: Ages Beyond Myst,2003.0,Adventure,Ubisoft,0.02,79.0,7.6,False
TMNT: Mutant Melee,2005.0,Fighting,Konami Digital Entertainment,0.02,43.0,4.8,False
Prototype: Biohazard Bundle,2016.0,Action,Activision,0.02,48.0,2.0,False
